candidate_id,method,labeled_fraction,target_series_id,source_series_id,target_start,target_end,target_length,target_dataset,source_dataset,same_dataset,donor_policy,synthesis_method,filter_method,compatibility_enabled,compatibility_score,shape_similarity,amplitude_compatibility,duration_compatibility,context_similarity,frequency_similarity,trend_similarity,compatibility_decision,compatibility_rejection_reason,donor_similarity,reconstruction_consistency,donor_agreement,filter_amplitude_compatibility,final_confidence,calibration_method,scale,shift,boundary_continuity_error,accepted,rejection_reason,rejection_stage,donor_series_ids,donor_starts,donor_ends,donor_lengths,donor_similarity_mean,donor_similarity_min,donor_similarity_max
domain_b/series_016:86:94:donor:domain_b/series_013:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_016,domain_b/series_013,86,94,8,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9116459025112191,0.9440698869415478,0.9528870141342708,0.7692307692307692,0.7111209984084826,0.932607963621011,0.720931157342755,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:donor:domain_b/series_022:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_016,domain_b/series_022,86,94,8,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9076856494152544,0.8799896867411372,0.9703034039130253,0.8750000000000001,0.613816740880764,0.9658413351238991,0.7520573210720926,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:donor:domain_b/series_019:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_016,domain_b/series_019,86,94,8,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9042978100284178,0.8808866480180708,0.9478588315321514,0.8421052631578947,0.6486960948029638,0.9657953659731396,0.7691169984941943,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:donor:domain_b/series_028:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_016,domain_b/series_028,86,94,8,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8935542018491579,0.9408438250427686,0.8946046552168186,0.8750000000000001,0.5413125706135162,0.9921492828258268,0.7303026790965093,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_016,domain_b/series_010,86,94,8,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9715032146320384,0.9536952471898773,0.9483031545550966,0.9324448529411764,0.8133656143258574,0.9751540703801773,0.8661663706772197,kept,,0.9901930262516275,0.9968919386254947,0.9943317299493846,0.5927527234546518,0.8947682262888361,none,1.0,0.0,,True,,kept,domain_b/series_010|domain_b/series_025,76|28,84|35,8|7,0.9901930262516275,0.9892364134548128,0.9911496390484422
domain_b/series_019:7:13:donor:domain_b/series_022:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_022,7,13,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9322601125664194,0.9500880977635116,0.9235164311075699,0.9423076923076923,0.5144625191053022,0.9938753561510675,0.9595591302159312,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_028:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_028,7,13,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.924300524901103,0.8764883598069187,0.9379718150725296,0.9423076923076923,0.6165207024807273,0.9584834708799214,0.9101287487498587,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_013:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_013,7,13,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.914756425813818,0.9076084062497993,0.945355741014428,0.7209302325581395,0.7237637455601602,0.9585763089116055,0.8895366138885561,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_010:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_010,7,13,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9101019161846583,0.8730384545230006,0.9405061957220463,0.8676470588235294,0.6248091648237096,0.9750161310533153,0.853457069709791,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_025:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_025,7,13,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9047757167987899,0.8517259806557981,0.908648755934568,0.9,0.6610173439107393,0.9527057194450582,0.8525885912008155,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_016:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_016,7,13,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9042978100284178,0.8808866480180708,0.9478588315321514,0.8421052631578947,0.6486960948029638,0.9657953659731396,0.7691169984941943,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_007:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_007,7,13,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8915095843204914,0.8967617587310961,0.9085922917239452,0.8273809523809523,0.5875168513818468,0.9650924258211449,0.8142715856019672,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_001,7,13,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.937358526932561,0.920925408279653,0.927467281289403,0.96875,0.6457480289214794,0.9686401074825177,0.8622163945382326,kept,,0.996647661496613,0.997575224864219,0.9963323711042338,0.6387283030061883,0.9077399324307369,none,1.0,0.0,,True,,kept,domain_b/series_001|domain_b/series_004,6|9,11|16,5|7,0.996647661496613,0.9962402896014344,0.9970550333917916
domain_b/series_019:18:23:donor:domain_b/series_022:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_022,18,23,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9322601125664194,0.9500880977635116,0.9235164311075699,0.9423076923076923,0.5144625191053022,0.9938753561510675,0.9595591302159312,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_028:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_028,18,23,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.924300524901103,0.8764883598069187,0.9379718150725296,0.9423076923076923,0.6165207024807273,0.9584834708799214,0.9101287487498587,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_013:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_013,18,23,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.914756425813818,0.9076084062497993,0.945355741014428,0.7209302325581395,0.7237637455601602,0.9585763089116055,0.8895366138885561,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_010:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_010,18,23,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9101019161846583,0.8730384545230006,0.9405061957220463,0.8676470588235294,0.6248091648237096,0.9750161310533153,0.853457069709791,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_025:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_025,18,23,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9047757167987899,0.8517259806557981,0.908648755934568,0.9,0.6610173439107393,0.9527057194450582,0.8525885912008155,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_016:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_016,18,23,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9042978100284178,0.8808866480180708,0.9478588315321514,0.8421052631578947,0.6486960948029638,0.9657953659731396,0.7691169984941943,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_007:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_007,18,23,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8915095843204914,0.8967617587310961,0.9085922917239452,0.8273809523809523,0.5875168513818468,0.9650924258211449,0.8142715856019672,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_019,domain_b/series_001,18,23,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.937358526932561,0.920925408279653,0.927467281289403,0.96875,0.6457480289214794,0.9686401074825177,0.8622163945382326,kept,,0.9916729027622861,0.9900168598431208,0.9979187132077582,0.4751014702707265,0.864718373675687,none,1.0,0.0,,True,,kept,domain_b/series_001|domain_b/series_004,18|66,23|72,5|6,0.9916729027622861,0.9910349874990706,0.9923108180255016
domain_b/series_022:36:43:donor:domain_b/series_001:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_001,36,43,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9315846081778527,0.9468407004081375,0.9875394808608252,0.8928571428571429,0.6056114326316135,0.9514127141971152,0.7807800511758693,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_004:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_004,36,43,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.92686049485733,0.9287536973060841,0.9532445658785254,0.9423076923076923,0.5219876150376134,0.9751640154218709,0.8920023141719473,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_007:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_007,36,43,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9212353179365346,0.9076280500231744,0.8986369888335971,0.8375,0.7840809644319853,0.9710610486093624,0.7932580869660769,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_010:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_010,36,43,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9177279702680644,0.8623541504486916,0.9323671958583266,0.90625,0.6810305470830291,0.9807899267201158,0.8287655895684398,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_016:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_016,36,43,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9076856494152544,0.8799896867411372,0.9703034039130253,0.8750000000000001,0.613816740880764,0.9658413351238991,0.7520573210720926,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_013:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_013,36,43,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8973597014886989,0.8962921993518267,0.9403214199809562,0.7321428571428571,0.5995158445838352,0.963463580697104,0.92111133326789,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_028:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_028,36,43,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8893465124221672,0.8357450106801996,0.8729809822728196,1.0,0.47531112980766593,0.9644773249066915,0.9442061222209331,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_025,36,43,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9321458099655561,0.9233214092718561,0.9520994726876781,0.9443681318681318,0.5680269661269252,0.9705431349051602,0.8937701128589792,kept,,0.961873073726256,0.999985162935346,0.9896630461581044,0.19561094641819793,0.7915489230936941,none,1.0,0.0,,True,,kept,domain_b/series_025|domain_b/series_019,36|27,43|34,7|7,0.961873073726256,0.9584017161021141,0.9653444313503979
domain_b/series_022:97:102:donor:domain_b/series_001:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_001,97,102,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9315846081778527,0.9468407004081375,0.9875394808608252,0.8928571428571429,0.6056114326316135,0.9514127141971152,0.7807800511758693,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_004:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_004,97,102,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.92686049485733,0.9287536973060841,0.9532445658785254,0.9423076923076923,0.5219876150376134,0.9751640154218709,0.8920023141719473,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_007:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_007,97,102,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9212353179365346,0.9076280500231744,0.8986369888335971,0.8375,0.7840809644319853,0.9710610486093624,0.7932580869660769,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_010:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_010,97,102,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9177279702680644,0.8623541504486916,0.9323671958583266,0.90625,0.6810305470830291,0.9807899267201158,0.8287655895684398,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_016:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_016,97,102,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9076856494152544,0.8799896867411372,0.9703034039130253,0.8750000000000001,0.613816740880764,0.9658413351238991,0.7520573210720926,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_013:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_013,97,102,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8973597014886989,0.8962921993518267,0.9403214199809562,0.7321428571428571,0.5995158445838352,0.963463580697104,0.92111133326789,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_028:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_028,97,102,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8893465124221672,0.8357450106801996,0.8729809822728196,1.0,0.47531112980766593,0.9644773249066915,0.9442061222209331,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_022,domain_b/series_019,97,102,5,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9321458099655561,0.9233214092718561,0.9520994726876781,0.9443681318681318,0.5680269661269252,0.9705431349051602,0.8937701128589792,kept,,0.9819266791781978,0.99310572330342,0.9901735330238117,0.08844556288806259,0.7656720397010983,none,1.0,0.0,,True,,kept,domain_b/series_019|domain_b/series_025,27|59,34|64,7|5,0.9819266791781978,0.9803618444510452,0.9834915139053502
domain_b/series_025:8:14:donor:domain_b/series_004:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_004,8,14,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9339428129212097,0.8902646919942885,0.9580463260377217,0.9,0.6591527414198665,0.9696923768560359,0.9102290951462348,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:8:14:donor:domain_b/series_001:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_001,8,14,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9334538262681833,0.9249635553467095,0.9777160814301507,0.859375,0.5959899828547205,0.9791752261056884,0.9156164703519135,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:8:14:donor:domain_b/series_022:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_022,8,14,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9320315073646928,0.8965547207802007,0.9806825142677864,0.9464285714285714,0.6215914131485482,0.9472109136592529,0.8279810955020271,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:8:14:donor:domain_b/series_007:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_007,8,14,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9212967064936342,0.9277829398018772,0.8849500142806623,0.8516081871345029,0.6646951111880501,0.9692357854233689,0.9374439468227939,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:8:14:donor:domain_b/series_019:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_019,8,14,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9047757167987899,0.8517259806557981,0.908648755934568,0.9,0.6610173439107393,0.9527057194450582,0.8525885912008155,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:8:14:donor:domain_b/series_013:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_013,8,14,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9038472523978709,0.9217701867282808,0.928217544545011,0.7439024390243902,0.7319068113075384,0.9158498972995915,0.7839394229979949,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:8:14:donor:domain_b/series_028:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_028,8,14,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8988773058063017,0.9264519486067797,0.8603184520824699,0.9464285714285714,0.5517052736672635,0.9775612599327165,0.7970850287634222,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:8:14:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_010,8,14,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9755865443264946,0.9529938338938252,0.9372710291562953,0.9308823529411765,0.8237688548316946,0.9656340602830036,0.9325924136973333,kept,,0.9824976809712557,0.9888108279063053,0.9931466755913809,0.4492093935992128,0.8556039343956318,none,1.0,0.0,,True,,kept,domain_b/series_010|domain_b/series_016,58|67,66|73,8|6,0.9824976809712557,0.9807667164020505,0.9842286455404609
domain_b/series_025:88:95:donor:domain_b/series_004:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_004,88,95,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9339428129212097,0.8902646919942885,0.9580463260377217,0.9,0.6591527414198665,0.9696923768560359,0.9102290951462348,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:88:95:donor:domain_b/series_001:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_001,88,95,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9334538262681833,0.9249635553467095,0.9777160814301507,0.859375,0.5959899828547205,0.9791752261056884,0.9156164703519135,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:88:95:donor:domain_b/series_022:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_022,88,95,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9320315073646928,0.8965547207802007,0.9806825142677864,0.9464285714285714,0.6215914131485482,0.9472109136592529,0.8279810955020271,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:88:95:donor:domain_b/series_007:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_007,88,95,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9212967064936342,0.9277829398018772,0.8849500142806623,0.8516081871345029,0.6646951111880501,0.9692357854233689,0.9374439468227939,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:88:95:donor:domain_b/series_019:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_019,88,95,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9047757167987899,0.8517259806557981,0.908648755934568,0.9,0.6610173439107393,0.9527057194450582,0.8525885912008155,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:88:95:donor:domain_b/series_013:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_013,88,95,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9038472523978709,0.9217701867282808,0.928217544545011,0.7439024390243902,0.7319068113075384,0.9158498972995915,0.7839394229979949,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:88:95:donor:domain_b/series_028:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_028,88,95,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8988773058063017,0.9264519486067797,0.8603184520824699,0.9464285714285714,0.5517052736672635,0.9775612599327165,0.7970850287634222,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:88:95:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_025,domain_b/series_010,88,95,7,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9755865443264946,0.9529938338938252,0.9372710291562953,0.9308823529411765,0.8237688548316946,0.9656340602830036,0.9325924136973333,kept,,0.9864212445001951,0.9965851895977517,0.9948422343786492,0.11824284412722083,0.7757202225884299,none,1.0,0.0,,True,,kept,domain_b/series_010|domain_b/series_016,16|86,24|94,8|8,0.9864212445001951,0.9851760124850334,0.9876664765153568
domain_b/series_028:50:56:donor:domain_b/series_004:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_028,domain_b/series_004,50,56,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.9186578913757847,0.8824371074715927,0.8864037844615288,0.9423076923076923,0.6820165707969057,0.9754824846259081,0.8525078046422374,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_028:50:56:donor:domain_b/series_025:learned_prototype_event_time__compatibility_top50,learned_prototype_event_time__compatibility_top50,0.2,domain_b/series_028,domain_b/series_025,50,56,6,domain_b,domain_b,True,compatibility_top50,learned_prototype_event_time,no_filter,True,0.8988773058063017,0.9264519486067797,0.8603184520824699,0.9464285714285714,0.5517052736672635,0.9775612599327165,0.7970850287634222,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
