candidate_id,method,labeled_fraction,target_series_id,source_series_id,target_start,target_end,target_length,target_dataset,source_dataset,same_dataset,donor_policy,synthesis_method,filter_method,compatibility_enabled,compatibility_score,shape_similarity,amplitude_compatibility,duration_compatibility,context_similarity,frequency_similarity,trend_similarity,compatibility_decision,compatibility_rejection_reason,donor_similarity,reconstruction_consistency,donor_agreement,filter_amplitude_compatibility,final_confidence,calibration_method,scale,shift,boundary_continuity_error,accepted,rejection_reason,rejection_stage,donor_series_ids,donor_starts,donor_ends,donor_lengths,donor_similarity_mean,donor_similarity_min,donor_similarity_max
TODS/TODS_12:4945:4946:candidate:TODS/TODS_123:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_12,TODS/TODS_123,4945,4946,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_12:4945:4946:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_12,TODS/TODS_1234,4945,4946,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_12:4945:4946:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_12,TODS/TODS_3,4945,4946,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_12:4945:4946:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_12,TODS/TODS_123,4945,4946,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7554424145632067,0.8657076453792891,0.6635747784397095,0.0,0.6017509077751504,none,1.0,0.0,,True,,kept,TODS/TODS_123|TODS/TODS_1234|TODS/TODS_3,2440|1531|2555,2442|1532|2755,2|1|200,0.7554424145632067,0.384829614602674,0.9932027144588474
TODS/TODS_123:250:251:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,250,251,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:250:251:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,250,251,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:250:251:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,250,251,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:250:251:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,250,251,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.936393957566278,0.5535932403534374,0.6586332991920861,0.0,0.5451058795821656,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_3|TODS/TODS_1234,250|2555|3781,251|2755|3981,1|200|200,0.936393957566278,0.9015597782081907,1.0
TODS/TODS_123:418:419:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,418,419,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:418:419:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,418,419,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:418:419:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,418,419,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:418:419:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,418,419,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.6854707377410801,0.882133301049777,0.667786998685509,0.0,0.5981639171514566,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,418|1316|3600,419|1317|3700,1|1|100,0.6854707377410801,0.2220215681056947,1.0
TODS/TODS_123:517:518:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,517,518,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:517:518:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,517,518,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:517:518:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,517,518,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:517:518:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,517,518,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.6836985156770924,0.882133301049777,0.667786998685509,0.0,0.5979423893934581,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,517|1316|3600,518|1317|3700,1|1|100,0.6836985156770924,0.23570954134622266,1.0
TODS/TODS_123:650:651:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,650,651,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:650:651:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,650,651,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:650:651:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,650,651,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:650:651:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,650,651,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.9337845406946347,0.5535932403534374,0.6586332991920861,0.0,0.5447797024732103,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,250|3781|2555,251|3981|2755,1|200|200,0.9337845406946347,0.9014940167637644,0.9978708570960916
TODS/TODS_123:807:808:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,807,808,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:807:808:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,807,808,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:807:808:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,807,808,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:807:808:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,807,808,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7294000139745712,0.882133301049777,0.667786998685509,0.0,0.6036550766806429,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,807|1316|3600,808|1317|3700,1|1|100,0.7294000139745712,0.2765448649275519,1.0000000000000002
TODS/TODS_123:1082:1083:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,1082,1083,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:1082:1083:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,1082,1083,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:1082:1083:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,1082,1083,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:1082:1083:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,1082,1083,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7492534325162294,0.7108215711100783,0.6668716625426114,0.0,0.563079987477701,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,1082|71|4282,1083|72|4382,1|1|100,0.7492534325162294,0.26179917648746176,1.0
TODS/TODS_123:1875:1876:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,1875,1876,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:1875:1876:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,1875,1876,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:1875:1876:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,1875,1876,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:1875:1876:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,1875,1876,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7950400634171446,0.7108215711100782,0.6668716625426114,0.0,0.5688033163403154,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,1875|1553|4282,1876|1554|4382,1|1|100,0.7950400634171446,0.39900860478775074,1.0000000000000002
TODS/TODS_123:2507:2508:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,2507,2508,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:2507:2508:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,2507,2508,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:2507:2508:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,2507,2508,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:2507:2508:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,2507,2508,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7293438916461182,0.882133301049777,0.667786998685509,0.0,0.6036480613895863,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,2507|1316|3600,2508|1317|3700,1|1|100,0.7293438916461182,0.2756175603022809,0.9999999999999999
TODS/TODS_123:2694:2695:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,2694,2695,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:2694:2695:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,2694,2695,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:2694:2695:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,2694,2695,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:2694:2695:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,2694,2695,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7658791433657185,0.7052835481782946,0.6674040406366752,0.0,0.5639067901244573,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,2694|4327|4282,2695|4337|4382,1|10|100,0.7658791433657185,0.32205852378380234,0.9999999999999998
TODS/TODS_123:3100:3101:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3100,3101,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3100:3101:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,3100,3101,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3100:3101:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,3100,3101,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3100:3101:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3100,3101,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.9417299663470927,0.5535932403534373,0.3373278909301898,0.0,0.46544652861429336,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_3|TODS/TODS_1234,3100|2555|3781,3101|2755|3981,1|200|200,0.9417299663470927,0.9050274875592126,1.0
TODS/TODS_123:3105:3106:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3105,3106,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3105:3106:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,3105,3106,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3105:3106:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,3105,3106,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3105:3106:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3105,3106,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7539526036597293,0.882133301049777,0.667786998685509,0.0,0.6067241503912877,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,3105|217|3600,3106|218|3700,1|1|100,0.7539526036597293,0.3607351588007762,0.9999999999999999
TODS/TODS_123:3230:3231:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3230,3231,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3230:3231:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,3230,3231,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3230:3231:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,3230,3231,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3230:3231:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3230,3231,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.6577065244622826,0.882133301049777,0.6677869986855088,0.0,0.5946933904916069,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,3230|1316|3600,3231|1317|3700,1|1|100,0.6577065244622826,0.30777411111690556,0.9999999999999998
TODS/TODS_123:3282:3283:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3282,3283,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3282:3283:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,3282,3283,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3282:3283:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,3282,3283,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3282:3283:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3282,3283,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7567635555545297,0.7108215711100783,0.6668716625426114,0.0,0.5640187528574886,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,3282|71|4282,3283|72|4382,1|1|100,0.7567635555545297,0.2785672912078428,0.9999999999999999
TODS/TODS_123:3803:3804:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3803,3804,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3803:3804:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,3803,3804,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3803:3804:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,3803,3804,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:3803:3804:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,3803,3804,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7933174164452198,0.882133301049777,0.667786998685509,0.0,0.611644751989474,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,3803|217|3600,3804|218|3700,1|1|100,0.7933174164452198,0.511401686352596,1.0
TODS/TODS_123:4159:4160:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,4159,4160,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4159:4160:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,4159,4160,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4159:4160:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,4159,4160,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4159:4160:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,4159,4160,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.7464882834578895,0.7108215711100782,0.6668716625426114,0.0,0.5627343438454085,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,4159|65|4282,4160|66|4382,1|1|100,0.7464882834578895,0.24413312705044996,1.0000000000000002
TODS/TODS_123:4599:4600:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,4599,4600,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4599:4600:candidate:TODS/TODS_1234:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_1234,4599,4600,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4599:4600:candidate:TODS/TODS_3:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_3,4599,4600,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4599:4600:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,4599,4600,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.8846367020906082,0.5535932403534374,0.6586332991920861,0.0,0.5386362226477069,none,1.0,0.0,,True,,kept,TODS/TODS_12|TODS/TODS_1234|TODS/TODS_3,4599|3781|2555,4600|3981|2755,1|200|200,0.8846367020906082,0.7938913404409066,1.0000000000000002
TODS/TODS_123:4872:4873:candidate:TODS/TODS_12:learned_prototype_event_time__same_dataset_only,learned_prototype_event_time__same_dataset_only,0.2,TODS/TODS_123,TODS/TODS_12,4872,4873,1,TODS,TODS,True,same_dataset_only,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
